,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,geometry,POBTOT
0,090140001,09,014,1.0,Benito Juárez,Urbana,"POLYGON ((2799874.314400002 825763.1928000003, 2799855.406499997 825624.2525999993, 2799853.199100003 825600.5001999997, 2799847.179700002 825554.3872999996, 2799831.635700002 825435.8827, 2799820.001800001 825363.3990999982, 2799910.800800003 825358.2534999996, 2799960.411799997 825356.4059999995, 2800020.877499998 825355.4609000012, 2800078.865400001 825354.2204999998, 2800148.957400002 825351.6964999996, 2800211.0898 825351.6984999999, 2800263.768200003 825351.5824999996, 2800316.434500001 825349.7608000003, 2800377.447499998 825348.4296000004, 2800413.226000004 825348.7544, 2800473.948799998 825349.3101000004, 2800474.269900002 825203.9844000004, 2800469.2729 825103.5656999983, 2800456.175399996 825082.4820999987, 2800443.287100002 825052.9990999997, 2800429.802500002 824994.1893000007, 2800425.472400002 824972.7866000012, 2800408.674199998 824876.4129000008, 2800405.624600001 824858.7672999986, 2800404.776500002 824853.8288999982, 2800404.306199998 824851.0910999998, 2800392.895800002 824784.6570999995, 2800392.012999997 824779.5168999992, 2800389.383000001 824764.2043000013, 2800387.219899997 824750.6755999997, 2800386.032700002 824743.9726999998, 2800372.417499997 824667.1072999984, 2800370.315700002 824652.6105000004, 2800368.819399998 824645.6389999986, 2800366.901600003 824636.7038000003, 2800366.641000003 824635.4886000007, 2800366.639700003 824635.4829000011, 2800366.255400002 824633.6926000006, 2800365.988600001 824632.2406000011, 2800342.221100003 824502.9166000001, 2800341.488300003 824499.2912999988, 2800338.760600001 824485.7980999984, 2800337.467699997 824480.6000999995, 2800311.971100003 824378.0969999991, 2800311.617299996 824376.0943999998, 2800307.921499997 824355.1750999987, 2800304.041900001 824330.6050000004, 2800303.669100001 824328.2448999994, 2800292.684699997 824269.4992999993, 2800280.791199997 824198.2666999996, 2800279.766800001 824192.1950000003, 2800277.132600002 824176.5835999995, 2800261.190899998 824079.4050000012, 2800242.673900001 823986.6231999993, 2800238.456600003 823966.3132000007, 2800226.704099998 823909.7446999997, 2800223.274099998 823894.2925999984, 2800222.083899997 823888.9309, 2800221.119999997 823883.9567999989, 2800220.700999998 823881.7956999987, 2800198.266000003 823766.0753999986, 2800196.676299997 823758.4059999995, 2800194.531000003 823748.0557000004, 2800194.210900001 823746.5106999986, 2800193.845600002 823744.7490999997, 2800172.852700002 823627.6686999984, 2800171.1796 823618.8071999997, 2800169.971900001 823612.4112999998, 2800167.605800003 823599.8794, 2800156.107100002 823527.4398999996, 2800149.703100003 823489.8159999996, 2800148.858400002 823485.1893999986, 2800145.606700003 823467.3786999993, 2800145.017300002 823463.5540999994, 2800134.055100001 823392.432, 2800120.318300001 823313.7960000001, 2800095.960500002 823185.9560999982, 2800095.343999997 823182.7208000012, 2800092.860200003 823169.684700001, 2800092.585000001 823168.2402999997, 2800060.580200002 823023.3264999986, 2800050.108400002 822961.8471000008, 2800045.9793 822937.6050999984, 2800022.748800002 822827.2459999993, 2800016.336099997 822791.7569000013, 2800003.025200002 822720.6376000009, 2799997.412699997 822681.0133999996, 2799975.702299997 822567.4197000004, 2799954.339900002 822459.3586999997, 2799928.508699998 822321.375, 2799908.924400002 822228.6622000001, 2799885.6888 822098.5964000002, 2799862.709399998 821988.1213000007, 2799849.430799998 821920.8121999986, 2799832.217100002 821832.0007000007, 2799823.796800002 821775.8324999996, 2799812.508699998 821707.9457999989, 2799800.332800001 821642.7485999987, 2799786.284199998 821577.1376000009, 2799771.213500001 821507.9697999991, 2799758.329700001 821435.2221999988, 2799747.144100003 821374.2445, 2799734.962800004 821305.5604999997, 2799722.071500003 821233.2177000009, 2799709.277400002 821157.6829000004, 2799695.211800002 821086.7320999987, 2799675.0973 820981.5487999991, 2799650.849299997 820850.435899999, 2799628.138999999 820741.3440999985, 2799629.177500002 820716.0179999992, 2799635.191399999 820691.5815000013, 2799573.485200003 820695.246100001, 2799536.893700004 820697.4191999994, 2799520.943800002 820698.3665999994, 2799501.110799998 820700.4937999994, 2799461.2892 820704.7851999998, 2799410.723399997 820710.1908, 2799378.916900001 820713.496199999, 2799368.571800001 820713.935899999, 2799314.270199999 820716.2432999983, 2799250.716399997 820719.6739000008, 2799213.239100002 820721.2800999992, 2799192.519000001 820721.8676999994, 2799158.191200003 820723.8691000007, 2799115.144100003 820725.6473999992, 2799085.595100001 820726.1046000011, 2799053.040200002 820726.6154999994, 2799030.116099998 820726.9752999991, 2798967.009499997 820727.5885000005, 2798945.816500001 820727.8258999996, 2798911.483000003 820728.2102999985, 2798890.579700001 820728.3346999995, 2798859.3728 820728.5205000006, 2798838.000200003 820728.9981999993, 2798818.8433 820729.4263000004, 2798773.225199997 820730.4459000006, 2798766.766500004 820730.6854999997, 2798684.643700004 820733.7322000004, 2798602.505599998 820736.6545999981, 2798561.779399998 820738.1372999996, 2798519.6435 820739.8966000006, 2798492.246600002 820740.7780999988, 2798436.590400003 820742.5687999986, 2798426.012400001 820742.7338999994, 2798415.513999999 820742.8975999989, 2798357.816299997 820745.8046000004, 2798237.747900002 820749.9001000002, 2798204.769500002 820751.5934999995, 2798180.681599997 820752.8302999996, 2798152.674999997 820753.4869999997, 2798119.068700001 820754.2747999988, 2798102.579400003 820754.7034999989, 2798086.2918 820755.1270000003, 2797985.507100001 820759.0555000007, 2797984.046999998 820759.1123999991, 2797918.962099999 820761.6493999995, 2797856.573200002 820764.0797999986, 2797848.483800001 820764.1700999998, 2797839.997199997 820764.2657000013, 2797818.655599996 820765.2380999997, 2797762.662500001 820767.7901000008, 2797721.853799999 820769.6499999985, 2797648.641999997 820772.9024999999, 2797614.471900001 820774.4215000011, 2797571.198200002 820776.0273999982, 2797510.821900003 820778.2696999982, 2797471.327600002 820779.7364000008, 2797341.976300001 820784.2316999994, 2797330.110299997 820784.6436999999, 2797153.4296 820791.8880999982, 2797089.8983 820794.7677999996, 2797002.037799999 820798.7501999997, 2796855.475000001 820803.9624999985, 2796770.305600002 820807.4633000009, 2796752.194700003 820808.0650999993, 2796705.800999999 820809.6072999984, 2796623.864299998 820812.2619000003, 2796561.589299999 820815.5861999989, 2796555.755999997 820815.8975999989, 2796496.408100002 820821.4409999996, 2796494.6417 820821.6286999993, 2796454.906999998 820830.7835999988, 2796429.076399997 820839.2564000003, 2796417.535499997 820843.5311999992, 2796412.903700002 820845.2459999993, 2796383.781400003 820861.9649999999, 2796292.666900001 820916.9510000013, 2796291.095200002 820917.9004000016, 2796168.792900003 820992.4937999994, 2796145.083700001 821009.8863999993, 2796124.360100001 821029.0802999996, 2796078.142499998 821081.7507000007, 2796048.806699999 821116.0736999996, 2795992.216799997 821182.2840999998, 2795975.994599998 821198.4754000008, 2795960.852600001 821213.3962999992, 2795928.518100001 821244.3062999994, 2795863.181400001 821306.7474000007, 2795826.585900001 821341.7210999988, 2795758.983099997 821406.3280999996, 2795755.868799999 821409.304299999, 2795751.390500002 821413.9274000004, 2795705.386299998 821461.4191999994, 2795646.762500003 821520.5104999989, 2795635.972400002 821510.9805999994, 2795604.731299996 821483.3880999982, 2795581.124700002 821459.0045999996, 2795536.754900001 821412.2664999999, 2795496.544500001 821370.2307999991, 2795480.166199997 821330.1510999985, 2795470.247000001 821308.3299999982, 2795456.402000003 821296.8693999983, 2795436.034299999 821283.9114999995, 2795414.913999997 821275.6000999995, 2795394.189400002 821270.8768000007, 2795357.780199997 821267.886500001, 2795313.1994 821269.5084999986, 2795289.613700002 821267.0995999984, 2795253.679700002 821256.6678999998, 2795221.706799999 821243.8253999986, 2795172.175399996 821225.6356999986, 2795135.993199997 821201.9640999995, 2795090.911200002 821169.3724000007, 2795047.159699999 821137.7424999997, 2795028.8596 821130.4054999985, 2795011.1435 821128.6477000006, 2794911.322800003 821134.9703000002, 2794893.970200002 821133.8038999997, 2794854.796599999 821128.7225000001, 2794837.243000001 821126.747299999, 2794822.197899997 821127.0703999996, 2794723.1369 821163.2534999996, 2794705.1875 821172.2160999998, 2794682.784299999 821183.8205999993, 2794593.477600001 821250.4996000007, 2794576.600400001 821256.9981999993, 2794565.066399999 821260.6561000012, 2794554.565899998 821263.0656000003, 2794544.999700002 821264.2116999999, 2794530.231899999 821265.2558999993, 2794506.320500001 821261.2862999998, 2794458.183700003 821262.3077000007, 2794351.125100002 821284.1198999994, 2794314.199699998 821293.2476000004, 2794251.905199997 821310.7683999985, 2794265.398599997 821459.6140000001, 2794274.692500003 821572.0102000013, 2794278.329899997 821636.4400999993, 2794280.084700003 821675.5031999983, 2794278.832800001 821686.3456999995, 2794276.877999999 821697.7197999991, 2794274.898999996 821708.2421999983, 2794269.835199997 821727.2140999995, 2794262.861100003 821745.0731999986, 2794252.200900003 821764.004999999, 2794228.869499996 821806.1006999984, 2794205.666000001 821849.4354999997, 2794195.048900001 821867.8282999992, 2794184.639399998 821892.4728999995, 2794180.935699999 821903.1050000004, 2794173.427100003 821927.5082999989, 2794169.313900001 821945.307500001, 2794165.342500001 821969.3418000005, 2794162.970200002 821997.9206000008, 2794162.193599999 822024.4142999984, 2794163.479699999 822044.4587999992, 2794168.5009 822103.247299999, 2794176.545100003 822194.8781000003, 2794176.9265 822210.7107999995, 2794174.889399998 822234.4261000007, 2794172.165899999 822248.2969000004, 2794166.899899997 822266.3273000009, 2794155.711000003 822294.2961999997, 2794145.689900003 822317.5837000012, 2794136.109499998 822337.8482000008, 2794125.490900002 822369.0199999996, 2794123.737599999 822379.8460000008, 2794121.331900001 822393.9745999984, 2794120.762699999 822402.7105999999, 2794120.991800003 822424.1895000003, 2794128.161399998 822496.0617999993, 2794141.071699999 822610.7289000005, 2794151.405000001 822703.5863000005, 2794152.954599999 822719.2087999992, 2794164.789399996 822846.4560000002, 2794165.490999997 822874.5062999986, 2794164.540899999 822898.0916000009, 2794163.184500001 822917.4384000003, 2794155.773699999 822998.506000001, 2794154.458499998 823013.4442999996, 2794147.463 823091.0168000013, 2794146.133199997 823171.0142999999, 2794145.1765 823223.2377000004, 2794144.733599998 823279.2930999994, 2794144.313500002 823311.8191, 2794143.324299999 823427.3867999986, 2794146.538599998 823453.2802999988, 2794147.771899998 823459.9043000005, 2794148.976999998 823466.0408999994, 2794176.9164 823542.3883999996, 2794183.937600002 823560.7575999983, 2794191.119099997 823579.5450999998, 2794191.400200002 823580.2791999988, 2794216.144900002 823645.0172999986, 2794232.3675 823687.4598999992, 2794275.590700001 823797.5826999992, 2794281.825099997 823817.3805, 2794298.4767 823891.0009000003, 2794315.778700002 823965.6926999986, 2794330.092699997 824028.2987000011, 2794332.961499996 824040.4659000002, 2794347.560699999 824103.4807000011, 2794363.111100003 824172.9556999989, 2794365.685900003 824184.3024999984, 2794380.5471 824250.6121999994, 2794407.368900001 824367.6400999986, 2794428.717699997 824463.6552999988, 2794438.834100001 824500.8696999997, 2794468.249499999 824598.4065000005, 2794472.299500003 824621.4459000006, 2794472.513499998 824643.0144999996, 2794471.250500001 824663.2945000008, 2794468.855300002 824674.4807000011, 2794466.426899999 824685.3803000003, 2794462.269699998 824697.4186999984, 2794449.348300003 824728.8623000011, 2794437.219700001 824757.3128999993, 2794434.2447 824765.2718999982, 2794395.921800002 824857.5533999987, 2794396.598700002 824857.6369000003, 2794441.746600002 824863.2078000009, 2794452.869999997 824864.7010000013, 2794524.852499999 824869.9046999998, 2794548.276100002 824871.7980999984, 2794553.464100003 824871.9373999983, 2794664.467699997 824868.4624000005, 2794676.352399997 824869.4849999994, 2794719.519599997 824881.752799999, 2794787.184500001 824903.0929999985, 2794797.953199998 824906.6383999996, 2794869.209600002 824923.6257000007, 2794892.798 824927.3126999997, 2794913.899099998 824930.3213, 2794984.587899998 824959.6605999991, 2795083.674900003 825000.3286999986, 2795106.542400002 825012.4902999997, 2795121.152999997 825023.1517000012, 2795161.687899999 825027.5793000013, 2795214.244999997 825039.4635000005, 2795240.626500003 825040.3509999998, 2795324.862400003 825061.4406999983, 2795391.381700002 825076.9241999984, 2795455.162699997 825074.7210999988, 2795528.330600001 825092.8786999993, 2795572.531099997 825103.5703999996, 2795577.729599997 825104.8277000003, 2795682.440700002 825130.2738000005, 2795691.068099998 825132.368999999, 2795753.007399999 825148.0907999985, 2795806.567000002 825161.686999999, 2795911.740599997 825212.9607999995, 2795916.917000003 825214.7518000007, 2795918.656599998 825215.3546999991, 2795957.7711 825228.8909000009, 2795966.972000003 825232.0751000009, 2796030.001500003 825253.8892999999, 2796058.620700002 825263.7325999998, 2796147.348999999 825294.2498000003, 2796336.5986 825359.3396000005, 2796356.396899998 825364.6739999987, 2796371.117299996 825368.6398999989, 2796491.505800001 825401.0744000003, 2796569.934100002 825422.2054000013, 2796583.181999996 825425.7747999988, 2796586.732199997 825426.7311000004, 2796594.18 825428.7373999991, 2796601.080600001 825430.5962000005, 2796615.880000003 825435.1167000011, 2796637.994800001 825441.8717, 2796681.7108 825458.7067999989, 2796748.644199997 825487.7063999996, 2796811.618199997 825513.7608999982, 2796843.095200002 825526.8977000006, 2796874.570900001 825540.0339000002, 2796926.816799998 825563.3233000003, 2796971.534900002 825584.4857000001, 2797026.122400001 825606.6823999994, 2797084.269599997 825629.2864999995, 2797108.276600003 825637.8392999992, 2797142.748599999 825650.4653999992, 2797171.949699998 825660.5806000009, 2797184.3244 825664.8671999983, 2797197.144100003 825669.6006000005, 2797237.805399999 825684.6140000001, 2797283.703100003 825700.0234999992, 2797329.993199997 825716.0337000005, 2797342.3741 825720.3161999993, 2797372.509900004 825730.7303999998, 2797386.9507 825735.7206999995, 2797401.0066 825740.3410999998, 2797454.7104 825757.9943999983, 2797527.3178 825782.9156999998, 2797574.315800004 825798.5929000005, 2797614.889399998 825811.9891999997, 2797658.499600001 825826.6068999991, 2797716.2478 825844.0465999991, 2797738.843400002 825849.9957999997, 2797765.580700003 825855.0610000007, 2797804.386799999 825860.1636999995, 2797821.500399999 825860.1541999988, 2797883.237599999 825861.3854999989, 2797902.211999997 825861.7639000006, 2797919.839000002 825862.0736999996, 2798141.638499998 825865.9699000008, 2798213.941200003 825867.6990999989, 2798281.477300003 825869.1352999993, 2798337.964299999 825869.5529999994, 2798347.635899998 825869.6160000004, 2798427.804300003 825871.066300001, 2798445.692299999 825871.3898999989, 2798446.256800003 825871.3898999989, 2798450.196099997 825871.3900000006, 2798461.431500003 825871.3902000003, 2798494.793099999 825871.3909000009, 2798595.5858 825872.5247000009, 2798613.044299997 825872.7206999995, 2798624.830300003 825872.6017000005, 2798682.342399999 825872.7806000002, 2798716.061300002 825872.8858999982, 2798801.483900003 825870.9012999982, 2798883.499499999 825868.0953000002, 2798895.703100003 825867.8390999995, 2798973.993600003 825864.0025999993, 2798993.700900003 825863.0368000008, 2799009.362400003 825862.495000001, 2799078.3631 825860.1079000011, 2799157.783200003 825857.3002999984, 2799222.722599998 825855.2716000006, 2799235.034400001 825854.8869999982, 2799243.475199997 825854.5579000004, 2799331.824100003 825851.1127000004, 2799421.551700003 825847.5304999985, 2799497.534900002 825845.1715999991, 2799510.285599999 825844.7756999992, 2799518.563199997 825844.4252000004, 2799605.314400002 825840.751600001, 2799691.566399999 825837.2773000002, 2799703.610200003 825836.7921999991, 2799712.749499999 825836.4648000002, 2799762.5427 825834.6807999983, 2799787.171599999 825833.4026999995, 2799793.729000002 825830.7360999994, 2799795.052900001 825829.1700999998, 2799801.613799997 825821.4092999995, 2799805.427599996 825816.8980999999, 2799809.117299996 825809.1765000001, 2799812.089599997 825802.9561999999, 2799817.601800002 825789.6262999997, 2799827.169699997 825778.4118000008, 2799842.220600002 825770.5007999986, 2799851.998400003 825767.7177999988, 2799862.485200003 825764.7329999991, 2799874.314400002 825763.1928000003))",434153.0
